word,x,y
kiddo,-15.1747804057,9.76006222751
artichokes,-17.9495530068,3.5404155726
boycotted,7.60292512232,14.9556984083
mortars,-6.65196658757,-2.408714675
chrysanthemums,-20.9750375765,3.13834851973
kunde,17.8593025448,7.00012612485
swim,-15.3493308121,-4.72738663668
salter,7.7590002011,8.1829382927
islamic,5.94220327101,13.638009223
cretins,4.32738152304,-5.44340797838
peacekeepers,0.699849408042,14.1903120111
dimness,-10.1701279263,-8.92492943173
coincided,7.37017933509,-2.79081360444
ausgew,17.4960006284,8.48665808673
translate,10.1577217682,-0.264075788603
appsala,-11.7669012519,15.2851726111
mighty,-16.5407582658,-5.63085517629
tiring,-4.53522601513,-1.10958124512
beverager,-12.5033170952,9.37767366475
statistically,-1.70531985939,12.7454620515
hearted,-8.87095271388,-11.8954431436
greif,10.6558942285,11.4955934649
scorrier,-4.0660610219,-9.6231217409
woot,-5.72912823691,-6.90218828277
clasps,-19.320325232,-4.91452146191
borrowers,11.6549424029,-7.3558360961
catapult,-12.8055679398,1.90906812319
sloshing,-15.4057770415,7.08851822905
sutherland,-6.92225999521,15.4408873261
manchesters,-3.58235672577,-3.14835058358
provocateur,6.29597957016,4.17448569027
amusin,-3.65279753351,1.30018403705
speedier,10.3759600948,-6.55814556847
constitutes,13.6420493789,-4.50197749739
schwebende,19.6394729185,10.395447076
barneveld,6.33494271559,-0.30852326635
stealin,-4.84787302283,1.42411628993
senators,8.22793565067,14.9788912405
puttest,5.34317628533,-18.5473480978
enrich,10.4368896203,-9.1984676468
paintings,-18.9968015249,-0.130574019453
statu,11.9811609664,-0.544157823212
amazedly,-5.22183314388,-11.4518459728
cutlass,-12.9703390495,0.283435540974
homogeneity,11.760014696,-2.73602110274
limed,2.68930060835,-14.2225556676
wrestler,-11.5534883114,1.62999096445
pyramids,-8.77768414097,3.74608847291
othello,-1.40899594831,-16.5307156703
toys,-18.0693392646,0.0783556373983
pusey,6.52417056209,1.96051647914
underlie,10.7110911084,-4.01671710922
cannot,-12.7920487683,16.2314969453
beardy,-5.05740405265,1.74367865338
licht,16.832826502,5.77887195978
servers,-1.72359826692,16.6745097822
deemer,7.81872875174,-9.68266144016
hatchback,-10.9997372658,7.3816643941
bdeac,6.33959386737,13.8683804286
silenus,-11.0922293839,-4.93134925311
venerate,9.15618074911,-6.4119091057
guadix,-0.358070808422,-3.92469273842
bronson,-1.57904307118,1.48487358084
lyttelton,-2.57665402814,-3.89887051709
conceivable,15.1213796557,-4.48336293516
researchers,-0.376543018797,13.1173530769
sollten,19.2241252198,6.5555616481
focus,-9.84399489726,16.1501857635
capricorn,-11.6339840505,-9.94139507916
gwynedd,2.50890082635,1.78205668159
waiting,-16.4674570685,6.2949788854
mercenary,10.8774372733,-9.90239349029
coordinator,6.7534878342,13.8017372896
disintegrate,-11.8683899216,0.774265792619
pflichten,20.0084078362,6.55561396829
armageddon,-8.04461731424,10.9119721585
believing,-12.6577278736,16.0810011197
transmute,-6.23251973023,15.3394025304
abord,9.29990268019,2.49951931427
bankruptcy,13.160961093,12.0634461347
huttinger,-10.8861482866,13.4608672433
satzung,15.7814921511,14.692307573
thither,-4.93979957154,-16.3393562834
purify,7.44996589137,-18.2169017567
nourished,3.01674967957,-12.7549204964
sensibility,11.6199225808,-12.9131702265
akademiker,15.6013183635,11.6927230298
protuberances,-12.7368373102,-1.01420157677
indiscernible,-12.8538060631,-0.0135590215812
rascality,9.37473898036,-9.27921427455
reconnect,-13.6262015066,11.9536658739
three,-13.9723979542,14.2076079035
carabao,-7.17163069629,5.12189032041
sufficing,10.2159585229,-6.18203667012
expediency,12.3343073988,-6.34466849476
sundered,-1.07511913764,-18.416373577
gallons,-20.3252601686,5.25264332817
alencon,3.93618197146,-2.12866508295
cowers,-12.0118011061,3.15951228607
savored,-12.7392310544,-2.54537766457
accommodates,7.58164502768,-5.80830457766
frij,4.90877638083,-6.44701751874
laundresses,-19.2697833392,2.19146140585
atheist,3.74350482995,16.816263927
inhumation,1.53599402118,8.50139228942
webbing,-14.401165207,3.60939712823
merrymaking,4.20058015044,-12.9465934768
shudderingly,-1.44416221485,-7.88295369905
rial,4.54777765128,19.6681767176
pall,-10.2956892554,-8.43640914887
phantasm,2.04192147995,-11.6734281931
roans,-8.69489184427,-3.88354571738
lehrvertrag,15.7483932455,14.6437061651
alehin,-4.98392386963,-13.4282029791
yukata,-17.665048717,-2.41483360342
rained,-14.9539347666,-8.99415186463
guy,-10.7400023308,14.9607494131
presided,1.70043749359,-4.81775342963
penny,-6.24031826504,6.19008480487
delia,-7.84535070542,-15.1668091737
absicht,13.5339821552,11.9169737992
ordnance,-5.84695655878,-2.88038411568
rubes,-7.57290354218,0.306235297729
teuer,17.1408291498,8.1919230203
barbershop,-10.5231679891,7.60548131929
tasteless,0.396927264787,-12.7059123452
heben,17.2443618709,6.04883808211
betriebs,18.0156299238,11.5604278356
cramm,3.60435434521,-14.6237976158
properties,-3.69496214026,9.3506991047
victor,8.31964260864,13.1485512795
formd,3.48359908764,-15.3069876486
bergung,22.1294590262,14.7288882708
cheques,21.6009603679,9.41401290413
owneth,6.3574094981,-19.2074488466
cows,-22.069218289,1.96590845111
theaetetus,13.9360804291,-3.34504786805
hummed,-15.713059079,-13.4056829546
deprecate,7.33312174454,-8.66954194364
exemptstatus,-5.84368842855,12.8655551114
subside,0.649906549347,-9.26804865989
saguntum,5.85553646586,9.14828249724
hoist,-15.7901819852,-3.36003147111
espousals,6.22735586069,-16.519469859
sculptured,-11.8291039879,-10.861906021
millstones,-8.40547599145,-2.18765864033
wielding,-12.1404959226,2.54370791821
sabre,-12.8756933089,1.97722222309
freshen,-18.1860015101,4.72470262518
snapshots,-9.599381906,9.06189236304
gracefulness,10.6039369476,-11.8964039073
sax,-8.33525841101,-1.13859663652
mcmillan,-7.65605297455,13.9940105781
encouragements,10.544700043,-10.3833912172
pickling,-20.4826815033,2.99747400817
anito,0.422354324208,-17.2924889616
achaians,-3.63022562194,-18.110668802
ewig,15.7475839579,4.87892459408
pecked,-12.990447314,-2.65009260394
photos,-8.37546296543,7.68788664005
skidding,-13.4648553654,4.52395262081
tohoku,2.37208231809,13.7763621767
wispy,-14.5915616918,-3.24697843774
gleichgewicht,15.7115157165,8.8471139289
flagstone,-14.8273440868,2.84120498035
caved,-12.4811434956,3.21237611476
downtrodden,4.61136694589,-7.67702846462
conciliate,12.3815876591,-9.57318090728
anrecht,21.2851655283,6.87301699138
budweiser,-11.99581211,7.60920084398
tabula,12.0571268668,-2.4125088775
consummating,8.47761756788,-8.90674238135
eternity,13.0992938353,-15.0830144068
medium,-2.50966460037,16.2327606975
truly,-12.4720858972,16.0790644089
snyder,-10.1600611727,10.0042498012
sailors,-4.69081607354,-3.89622007886
bandoliers,-15.5140200572,3.56353001617
libyans,5.64035503095,9.19680538396
bearable,2.98181892464,-8.99712240651
sifting,-12.1006912038,-1.16701825373
bangles,-6.88310191191,-8.78774776984
underpaid,15.1855550157,10.154366615
aertu,9.16499133292,7.65589908049
supplementary,19.3279593843,12.4568167508
mountains,1.84932375596,11.3104137646
dipper,-5.83152917824,2.28148280687
backwoodsmen,-2.90884408827,-3.411878846
dependents,10.6500098451,-8.06761568874
hedge,-13.8466818893,-5.33826000756
pointers,0.276904978199,17.2839885325
beim,18.2833873632,5.98792388858
crooks,-6.78823488415,1.56796943245
digesting,0.513188837683,-7.97724450373
hardier,2.55397408808,-13.3651672862
impassively,-5.31957945421,-7.95715890516
anxiousness,-14.1917329102,8.56461906576
tranquillized,-1.95652139929,-6.68417786415
tooting,-9.7623184275,-1.47031485721
reticle,-14.6296322272,-0.752145333832
franca,2.93144342331,15.6832699358
weaponed,-8.69424554273,-1.40585073237
bunked,-6.51657567833,1.53966951002
ofmy,5.92363376461,-18.7149781906
holed,-9.05216554828,1.82758986308
assemblee,8.98959696394,15.0554119178
ophelia,-1.47601642687,-16.3859395262
joyn,3.35411526652,-15.6255119384
scintillated,-11.20035255,-8.61008961911
horsham,-7.25927016422,-6.60239006908
inaugurated,9.08230950729,13.2085826745
judgeth,6.75512118366,-19.1077390719
foyer,-11.0516690947,-2.10257837815
glimmers,-11.3883279434,-9.28111840963
pstis,-8.99495417181,15.3746242789
sinfully,4.96756573057,-14.2098924049
investigator,-8.55661426043,15.4819581638
cover,-14.7869612048,5.16645518432
measles,-3.07536610444,7.18202772517
demoralised,-1.05944490289,-5.31668229097
adjustments,3.38953881743,6.10770263817
shadowy,-10.2999205757,-8.75897882083
simulations,-6.27319036353,13.9840424088
officiously,0.015707094949,-8.04011773826
brental,-16.0428436189,5.70011735572
heartedly,2.37139200222,-7.44177702646
musket,-13.0440071292,1.30721748289
blindly,-8.02731572574,-8.40175647386
incidentally,2.26173273854,-0.0578988937275
freaked,-13.4989446236,12.3294449496
shillin,-6.98929110579,5.904925161
rudimentary,-1.80225355545,7.99357038924
inefficiency,13.1211573002,-5.76960760385
pledged,8.18865706993,-14.8846421083
foreshadow,8.95232002929,-4.77294035222
probation,11.4032233845,-5.98867957506
surly,-8.03068579227,-11.5627626231
semiautomatic,-13.3604540142,5.47591556157
swindling,7.97877739719,-9.95018394946
ancient,-8.81789711423,3.75936720086
wegerecht,21.2740475333,5.91795914024
conceivably,15.1438030197,-4.56112783755
dateless,18.5943719817,7.04882577422
luminary,-10.4178346124,-10.4703147308
embowering,-11.9963584705,-7.61102585123
cockroaches,-10.7869153644,2.35439078173
sensualist,4.00859829098,-11.3574952051
melodeon,-16.4716163087,-13.5415270673
zeppelins,5.16465236461,-5.24877107472
ethan,3.29554134343,-22.4496531115
rogues,7.36169723767,-12.1774295316
neo,5.93350456694,13.9565476797
hemel,-4.37199527132,4.9157104404
vaporize,-3.47488751178,11.0079742175
afghan,3.10304084547,15.7141256471
underestimation,14.3973114745,8.41695859207
chargers,-7.40010789963,-2.09843847466
marguerites,-12.4238388989,-8.16081728684
nsw,8.56226584506,9.88647564568
guthaben,20.6271453266,9.88111497002
teamed,-11.8887815833,9.02442280526
inelegantly,3.36377767539,-7.56922962751
deepwater,3.20317251077,11.6427327471
gutapfel,-2.77479915651,14.9872163826
jamie,-10.2745507541,16.6297314423
metropolis,6.96865637105,-0.489196271863
nurtured,3.73754608021,-11.6351309924
betrayeth,5.91844468962,-18.5616335771
naturae,11.867721927,1.52262185448
capacity,0.806324527068,18.6525826879
freeman,3.85671729356,1.73735078053
cup,-18.8896747677,5.88167244335
haifa,4.91414848353,12.3572598658
multics,-0.280669936981,16.5358225258
ambushing,-9.25303765948,1.22476434609
